file,class,method,line,cbo,wmc,rfc,loc,returns,variables,parameters,startLine,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/OctalToHexadecimal.java,OctalToHexadecimal,DecimalToHex/1[int],39,0,3,1,11,2,3,1,39,1,0,0,0,3,4,5,3,1,0,0,0,16
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/OctalToHexadecimal.java,OctalToHexadecimal,OctToDec/1[java.lang.String],20,0,2,2,10,1,3,1,20,1,0,0,0,0,3,6,0,1,0,0,0,18
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/OctalToHexadecimal.java,OctalToHexadecimal,main/1[java.lang.String],53,1,1,5,8,0,4,1,53,0,0,0,0,2,0,4,1,0,0,0,0,15
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SortUtils.java,Sorts.SortUtils,swap/3[T[],int,int],21,1,1,0,6,1,1,3,21,0,0,0,0,0,0,3,0,0,0,0,0,23
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SortUtils.java,Sorts.SortUtils,print/1[java.util.List<?>],44,0,1,5,4,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,1,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SortUtils.java,Sorts.SortUtils,less/2[T,T],35,1,1,1,3,1,0,2,35,0,0,0,0,0,1,0,0,0,0,0,0,15
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SortUtils.java,Sorts.SortUtils,flip/3[T[],int,int],70,2,2,1,5,0,0,3,70,1,0,0,0,0,0,0,0,1,0,0,0,16
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SortUtils.java,Sorts.SortUtils,print/1[java.lang.Object[]],58,0,1,2,3,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/OctalToBinary.java,OctalToBinary,convertOctalToBinary/1[int],30,0,1,0,2,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,15
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/OctalToBinary.java,OctalToBinary,main/1[java.lang.String],16,1,1,4,6,0,2,1,16,0,0,0,0,1,0,2,1,0,0,0,0,14
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CRCAlgorithm.java,Others.CRCAlgorithm,divideMessageWithP/1[boolean],132,0,16,8,45,0,5,1,132,6,2,0,0,0,13,6,1,4,0,0,0,53
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CRCAlgorithm.java,Others.CRCAlgorithm,getWrongMessCaught/0,76,0,1,0,3,1,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,17
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CRCAlgorithm.java,Others.CRCAlgorithm,changeMess/0,184,0,6,3,20,0,1,0,184,2,1,0,0,0,5,3,0,3,0,0,0,44
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CRCAlgorithm.java,Others.CRCAlgorithm,getCorrectMess/0,94,0,1,0,3,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CRCAlgorithm.java,Others.CRCAlgorithm,getWrongMess/0,67,0,1,0,3,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CRCAlgorithm.java,Others.CRCAlgorithm,CRCAlgorithm/3[java.lang.String,int,double],44,0,2,4,16,0,1,3,44,1,0,0,0,0,5,12,0,1,0,0,0,48
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CRCAlgorithm.java,Others.CRCAlgorithm,getWrongMessNotCaught/0,85,0,1,0,3,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,19
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CRCAlgorithm.java,Others.CRCAlgorithm,refactor/0,103,0,1,0,5,0,0,0,103,0,0,0,0,0,0,3,0,0,0,0,0,30
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CRCAlgorithm.java,Others.CRCAlgorithm,generateRandomMess/0,113,0,2,3,6,0,2,0,113,1,0,0,0,0,3,2,0,1,0,0,0,18
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BinarySearch.java,Searches.BinarySearch,find/2[T,T],41,2,1,1,3,1,0,2,41,0,0,0,0,0,1,0,0,0,0,0,0,19
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BinarySearch.java,Searches.BinarySearch,main/1[java.lang.String[]],73,2,1,10,12,0,8,1,73,0,1,0,0,2,3,8,1,0,0,0,1,29
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BinarySearch.java,Searches.BinarySearch,search/4[T,T,int,int],54,2,4,2,12,4,2,4,54,0,0,0,1,0,6,2,4,1,0,0,0,27
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CountChar.java,CountChar,main/1[java.lang.String[]],13,1,1,5,7,0,2,1,13,0,0,0,0,3,0,2,1,0,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CountChar.java,CountChar,CountCharacters/1[java.lang.String],27,0,5,3,12,2,2,1,27,1,2,0,0,1,3,2,0,2,0,0,0,14
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,mixColumns/1[java.math.BigInteger],472,2,2,2,12,1,4,1,472,1,0,0,0,0,33,8,14,1,0,0,0,22
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,subBytes/1[java.math.BigInteger],364,2,2,2,7,1,2,1,364,1,0,0,0,0,2,3,0,1,0,0,0,25
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,mixColumnsDec/1[java.math.BigInteger],494,2,2,2,12,1,4,1,494,1,0,0,0,0,33,8,14,1,0,0,0,25
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,scheduleCore/2[java.math.BigInteger,int],201,0,5,6,25,1,8,2,201,3,1,0,2,1,18,15,10,2,0,0,0,21
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,decrypt/2[java.math.BigInteger,java.math.BigInteger],549,1,2,5,14,1,2,2,549,1,0,0,0,0,4,10,0,1,0,0,0,35
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,keyExpansion/1[java.math.BigInteger],253,1,2,6,19,1,9,1,253,1,0,0,0,20,23,15,5,1,0,0,0,30
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,mergeCellsIntoBlock/1[int[]],329,1,3,2,12,1,4,1,329,2,0,0,0,1,4,6,1,2,0,0,0,25
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,shiftRows/1[java.math.BigInteger],399,2,1,2,21,1,2,1,399,0,0,0,0,0,33,18,0,0,0,0,0,22
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,shiftRowsDec/1[java.math.BigInteger],436,2,1,2,21,1,2,1,436,0,0,0,0,0,33,18,0,0,0,0,0,25
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,subBytesDec/1[java.math.BigInteger],382,2,2,2,7,1,2,1,382,1,0,0,0,0,2,3,0,1,0,0,0,28
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,splitBlockIntoCells/1[java.math.BigInteger],301,1,3,4,13,1,5,1,301,2,0,0,1,0,8,7,4,1,0,0,0,21
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,encrypt/2[java.math.BigInteger,java.math.BigInteger],519,1,2,5,14,1,2,2,519,1,0,0,0,0,4,10,0,1,0,0,0,31
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,main/1[java.lang.String[]],572,1,5,6,31,0,7,1,572,0,0,1,0,8,7,10,2,1,0,0,0,29
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AES.java,ciphers.AES,addRoundKey/2[java.math.BigInteger,java.math.BigInteger],353,0,1,1,3,1,0,2,353,0,0,0,0,0,0,0,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RSA.java,ciphers.RSA,decrypt/1[java.math.BigInteger],72,0,1,1,3,1,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RSA.java,ciphers.RSA,encrypt/1[java.lang.String],45,0,1,3,3,1,0,1,45,0,0,0,1,0,0,0,0,0,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RSA.java,ciphers.RSA,generateKeys/1[int],81,0,2,6,12,0,4,1,81,1,0,0,1,2,5,8,2,1,0,0,0,19
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RSA.java,ciphers.RSA,decrypt/1[java.lang.String],63,0,1,2,3,1,0,1,63,0,0,0,1,0,0,0,0,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RSA.java,ciphers.RSA,main/1[java.lang.String[]],19,1,1,4,7,0,3,1,19,0,0,0,0,3,1,3,2,0,0,0,0,29
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RSA.java,ciphers.RSA,encrypt/1[java.math.BigInteger],54,0,1,1,3,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RSA.java,ciphers.RSA,RSA/1[int],36,1,1,1,3,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/PrimMST.java,PrimMST,printMST/3[int,int,int],31,1,2,1,4,0,1,3,31,1,0,0,0,3,1,1,1,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/PrimMST.java,PrimMST,main/1[java.lang.String[]],94,2,1,1,5,0,2,1,94,0,0,0,0,0,25,2,0,0,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/PrimMST.java,PrimMST,primMST/1[int],41,2,7,2,20,0,7,1,41,3,1,0,0,0,9,14,1,2,0,0,0,15
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/PrimMST.java,PrimMST,minKey/2[int,java.lang.Boolean],14,1,4,0,8,1,3,2,14,1,1,0,0,0,2,5,0,1,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BellmanFord.java,BellmanFord,show/3[int,int,BellmanFord.Edge],109,4,10,4,28,0,7,3,109,4,1,0,0,4,10,15,6,3,0,0,0,17
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BellmanFord.java,BellmanFord,printPath/2[int,int],36,2,2,2,5,1,0,2,36,0,1,0,0,1,1,0,1,0,0,0,0,14
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BellmanFord.java,BellmanFord,addEdge/3[int,int,int],151,1,1,0,3,0,0,3,151,0,0,0,0,0,0,1,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BellmanFord.java,BellmanFord,main/1[java.lang.String],43,1,1,1,4,0,1,1,43,0,0,0,0,0,2,1,0,0,0,0,0,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BellmanFord.java,BellmanFord,go/0,48,3,13,5,43,0,12,0,48,7,1,0,0,7,15,24,5,3,0,0,0,18
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BellmanFord.java,BellmanFord,getEdgeArray/0,155,1,1,0,3,1,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BellmanFord.java,BellmanFord,BellmanFord/2[int,int],10,1,1,0,5,0,0,2,10,0,0,0,0,0,0,3,0,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ReverseStackUsingRecursion.java,ReverseStackUsingRecursion,insertAtEnd/1[int],54,1,2,5,11,0,1,1,54,0,0,0,0,0,0,1,0,1,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ReverseStackUsingRecursion.java,ReverseStackUsingRecursion,main/1[java.lang.String[]],12,1,4,7,14,0,2,1,12,3,0,0,0,2,4,2,0,1,0,0,0,13
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ReverseStackUsingRecursion.java,ReverseStackUsingRecursion,reverseUsingRecursion/1[java.util.Stack<java.lang.Integer>],40,1,2,5,9,1,1,1,40,0,0,0,0,0,0,1,0,1,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RomanToInteger.java,RomanToInteger,romanToInt/1[java.lang.String],21,0,5,3,20,1,6,1,21,1,0,0,0,0,4,10,1,2,0,0,0,21
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RomanToInteger.java,RomanToInteger,main/1[java.lang.String[]],52,1,1,2,4,0,1,1,52,0,0,0,0,1,0,1,0,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HexaDecimalToDecimal.java,Conversions.HexaDecimalToDecimal,main/1[java.lang.String],23,1,1,4,9,0,3,1,23,0,0,0,0,2,0,3,1,0,0,0,0,15
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HexaDecimalToDecimal.java,Conversions.HexaDecimalToDecimal,getHexaToDec/1[java.lang.String],8,0,2,4,10,1,4,1,8,1,0,0,0,1,3,6,2,1,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/crc32.java,CRC32,main/1[java.lang.String[]],8,1,1,3,3,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/crc32.java,CRC32,crc32/1[byte[]],16,1,5,3,10,1,3,1,16,1,0,0,5,0,11,6,4,1,0,0,0,12
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/crc32.java,CRC32,crc32/1[java.lang.String],12,1,1,2,3,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BubbleSort.java,Sorts.BubbleSort,main/1[java.lang.String[]],39,2,1,3,8,0,3,1,39,0,0,0,0,5,9,3,0,0,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BubbleSort.java,Sorts.BubbleSort,sort/1[T],22,2,4,2,15,1,3,1,22,2,0,0,0,0,4,4,3,3,0,0,0,22
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,rebalance/1[AVLTree.Node],87,2,6,7,17,0,0,1,87,0,2,0,0,0,2,5,0,1,0,0,0,12
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,printBalance/1[AVLTree.Node],189,2,2,2,7,0,0,1,189,0,0,0,0,1,0,0,0,1,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,setBalance/1[AVLTree.Node],178,2,2,2,6,0,0,1,178,1,0,0,0,0,0,1,1,1,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,insert/1[int],17,2,7,1,24,2,3,1,17,1,3,0,0,0,0,7,0,4,0,0,0,12
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,height/1[AVLTree.Node],172,1,2,0,4,2,0,1,172,0,1,0,0,0,1,0,0,0,0,0,0,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,rotateRight/1[AVLTree.Node],136,2,4,1,18,1,1,1,136,0,1,0,0,0,0,8,0,2,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,delete/1[AVLTree.Node],46,2,8,2,26,1,3,1,46,2,4,0,0,0,0,10,0,3,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,main/1[java.lang.String[]],203,1,2,4,7,0,2,1,203,1,0,0,0,2,2,2,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,reheight/1[AVLTree.Node],197,2,2,2,5,0,0,1,197,0,0,0,0,0,1,1,1,1,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,rotateLeftThenRight/1[AVLTree.Node],162,2,1,2,4,1,0,1,162,0,0,0,0,0,0,1,0,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,rotateRightThenLeft/1[AVLTree.Node],167,2,1,2,4,1,0,1,167,0,0,0,0,0,0,1,0,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,rotateLeft/1[AVLTree.Node],110,2,4,1,18,1,1,1,110,0,1,0,0,0,0,8,0,2,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,delete/1[int],71,2,5,1,13,2,2,1,71,1,2,0,0,0,0,4,0,2,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AVLTree.java,AVLTree,printBalance/0,185,1,1,1,3,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MedianOfRunningArray.java,MedianOfRunningArray,median/0,31,0,3,2,4,2,0,0,31,0,1,0,1,0,1,0,2,0,0,0,0,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MedianOfRunningArray.java,MedianOfRunningArray,insert/1[java.lang.Integer],22,0,2,3,4,0,0,1,22,0,0,0,0,0,1,0,1,0,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MedianOfRunningArray.java,MedianOfRunningArray,main/1[java.lang.String[]],37,1,2,3,8,0,3,1,37,1,0,0,0,1,11,3,1,1,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MedianOfRunningArray.java,MedianOfRunningArray,MedianOfRunningArray/0,13,0,1,1,4,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TernarySearch.java,Searches.TernarySearch,find/2[T[],T],40,2,1,1,3,1,0,2,40,0,0,0,0,0,2,0,1,0,0,0,0,21
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TernarySearch.java,Searches.TernarySearch,main/1[java.lang.String[]],85,1,1,9,12,0,8,1,85,0,1,0,0,2,3,8,1,0,0,0,1,30
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TernarySearch.java,Searches.TernarySearch,ternarySearch/4[T[],T,int,int],52,2,6,2,22,6,2,4,52,0,2,0,2,0,8,2,7,1,0,0,0,30
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LongestIncreasingSubsequence.java,LongestIncreasingSubsequence,LIS/1[int[]],33,2,5,1,13,2,4,1,33,1,1,0,0,0,11,8,2,1,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LongestIncreasingSubsequence.java,LongestIncreasingSubsequence,upperBound/4[int[],int,int,int],21,1,3,0,8,1,1,4,21,1,0,0,1,0,2,3,3,1,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LongestIncreasingSubsequence.java,LongestIncreasingSubsequence,main/1[java.lang.String[]],8,2,2,3,9,0,4,1,8,1,0,0,0,0,1,5,0,1,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DecimalToHexaDecimal.java,DecimalToHexaDecimal,decToHex/1[int],10,0,2,4,10,1,3,1,10,1,0,0,0,0,2,4,1,1,0,0,0,19
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DecimalToHexaDecimal.java,DecimalToHexaDecimal,main/1[java.lang.String[]],22,1,1,3,8,0,3,1,22,0,0,0,0,3,1,3,2,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LowestBasePalindrome.java,LowestBasePalindrome,lowestBasePalindrome/1[int],40,1,6,4,30,2,8,1,40,3,0,0,2,3,3,14,2,4,0,0,0,34
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LowestBasePalindrome.java,LowestBasePalindrome,base2base/3[java.lang.String,int,int],100,0,6,3,17,1,5,3,100,2,0,0,3,1,6,10,11,1,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LowestBasePalindrome.java,LowestBasePalindrome,main/1[java.lang.String[]],16,1,3,7,17,0,2,1,16,1,0,1,0,3,2,3,1,2,0,0,0,19
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LowestBasePalindrome.java,LowestBasePalindrome,reverse/1[java.lang.String],92,0,2,2,7,1,2,1,92,1,0,0,0,1,2,3,1,1,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SelectionSort.java,Sorts.SelectionSort,sort/1[T[]],21,2,5,2,15,1,4,1,21,2,0,0,0,0,3,5,2,3,0,0,0,21
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SelectionSort.java,Sorts.SelectionSort,main/1[java.lang.String[]],43,2,1,3,9,0,5,1,43,0,0,0,0,5,9,5,0,0,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AESEncryption.java,ciphers.AESEncryption,decryptText/2[byte[],javax.crypto.SecretKey],96,1,1,3,6,1,2,2,96,0,0,0,0,1,0,2,0,0,0,0,0,26
